#Frame   Contacts_00007[native] Contacts_00007[nonnative] Contacts_00007[mindist]
     222                   1237                      1150                  1.8759
     223                   1401                      1224                  1.6994
     224                   1225                      1149                  1.7186
     225                   1175                      1332                  1.9884
     226                   1327                      1196                  1.7621
     227                   1390                      1220                  1.7650
     228                   1350                      1121                  1.5211
     229                   1439                      1010                  2.0461
     230                   1375                      1160                  1.5196
     231                   1308                      1295                  1.5518
     232                   1174                      1292                  1.7991
     233                   1174                      1261                  1.8616
     234                   1272                      1215                  1.8015
     235                   1278                      1078                  1.7937
     236                   1131                      1042                  1.7627
     237                   1313                      1354                  1.8029
     238                   1215                      1165                  1.9285
     239                   1193                      1459                  1.6582
     240                   1258                      1275                  1.9719
     241                   1359                      1293                  1.7772
     242                   1268                      1349                  1.8096
     243                   1494                      1328                  2.0566
     244                   1450                      1383                  1.7713
     245                   1466                      1234                  2.1407
     246                   1283                       979                  1.7061
     247                   1300                       955                  1.8658
     248                   1312                      1002                  1.7573
     249                   1369                      1301                  1.7316
     250                   1359                      1090                  1.8526
     251                   1250                      1282                  2.0786
     252                   1409                      1074                  1.8452
     253                   1241                      1084                  1.7157
     254                   1287                      1127                  1.7076
     255                   1213                       871                  1.7735
     256                   1312                       856                  1.9865
     257                   1122                       889                  2.2138
     258                   1081                       886                  2.0007
     259                    973                      1114                  1.8712
     260                   1189                      1119                  1.7960
     261                   1001                      1088                  1.6696
     262                   1203                      1195                  1.8225
     263                   1288                       947                  1.6604
     264                    944                      1062                  1.7517
     265                   1022                       983                  1.8503
     266                   1144                      1082                  1.8659
     267                   1168                      1144                  1.8569
     268                   1111                      1091                  1.8028
     269                   1222                       985                  1.6860
     270                   1041                      1130                  1.7719
     271                   1080                      1135                  1.7949
     272                   1160                      1372                  1.7673
     273                   1145                      1026                  1.8666
     274                   1107                      1184                  1.9890
     275                   1132                      1250                  2.0537
     276                   1136                      1343                  1.8574
     277                   1163                      1437                  2.0696
     278                    927                      1206                  2.0311
     279                   1182                       930                  1.8088
     280                   1110                       983                  2.0069
     281                   1041                       810                  1.8274
     282                   1028                       879                  1.8986
     283                   1117                      1066                  1.8717
     284                   1029                       987                  1.8560
     285                   1044                       941                  1.6993
     286                   1245                       834                  2.0431
     287                   1028                       638                  1.9287
     288                    938                       867                  1.6554
     289                    913                       756                  2.1147
     290                    850                       659                  2.3027
     291                    735                       666                  2.2193
     292                    708                       853                  1.9799
     293                    775                       698                  2.0763
     294                    650                       772                  2.0228
     295                    569                       681                  1.9657
     296                    431                       626                  2.3349
     297                    476                       818                  2.0003
     298                    440                       885                  2.0638
     299                    300                       868                  1.9425
     300                    192                       915                  1.9461
     301                    142                       867                  2.0237
     302                     92                       826                  1.7666
     303                    104                       411                  1.8612
     304                     83                       691                  1.9550
     305                     68                       567                  2.0937
     306                    104                       657                  2.0546
     307                    110                       450                  2.0133
     308                     65                       494                  2.3084
     309                     37                       447                  2.3260
     310                     44                       338                  1.7789
     311                     48                       442                  1.9610
     312                     52                       531                  2.1001
     313                     52                       483                  1.9644
     314                     32                       468                  1.9112
     315                      5                       335                  2.2463
     316                     22                       320                  2.3489
     317                     10                       293                  2.1594
     318                     18                       395                  2.0702
     319                     20                       402                  2.1693
     320                     19                       353                  2.4470
     321                      5                       223                  2.4023
     322                     17                       284                  2.6306
     323                     19                       421                  2.0422
     324                     42                       405                  1.9369
     325                     25                       455                  2.0715
     326                     24                       568                  2.1396
     327                     41                       434                  2.0037
     328                     42                       540                  1.9843
     329                     42                       503                  1.9060
     330                     42                       513                  2.1788
     331                     42                       538                  1.8452
     332                     44                       517                  2.0827
     333                     39                       492                  1.9551
     334                     33                       556                  2.0551
     335                     31                       381                  2.2565
     336                     50                       527                  2.1330
     337                     94                       728                  1.8504
     338                     47                       634                  2.2218
     339                     31                       505                  2.3672
     340                     30                       506                  2.3795
     341                     33                       605                  2.3628
     342                     43                       625                  1.8382
     343                     41                       547                  1.8943
     344                     39                       671                  2.0526
     345                     19                       541                  2.0807
     346                     40                       580                  1.8148
     347                     48                       659                  1.9444
     348                     44                       742                  1.6509
     349                     41                       716                  1.8063
     350                     32                       620                  2.1982
     351                     31                       649                  2.0364
     352                     35                       756                  2.0696
     353                     38                       848                  1.7919
     354                     47                       789                  1.8872
     355                     35                       708                  2.0581
     356                     49                       677                  2.0114
     357                     44                       662                  1.8896
     358                     41                       726                  2.0189
     359                     14                       400                  2.3959
     360                     10                       270                  2.1815
     361                      2                       117                  3.2473
     362                      3                       243                  2.6328
     363                      9                       285                  2.1027
     364                      4                       208                  2.0311
     365                      4                        15                  4.7416
     366                      0                        61                  2.8968
     367                      0                        31                  4.3730
     368                     17                       316                  2.5059
     369                     13                       271                  2.5316
     370                     11                       307                  2.4421
     371                      5                       326                  2.4897
     372                     11                       129                  2.8952
     373                      0                        66                  3.8960
     374                      0                        58                  4.1135
     375                      0                       209                  2.8022
     376                      0                       279                  2.6053
     377                      1                       307                  2.9804
     378                      6                       407                  2.3633
     379                      4                       244                  2.3047
     380                      2                       190                  2.0146
     381                     10                       412                  2.3652
     382                      7                       369                  1.7955
     383                     10                       227                  1.7179
     384                     19                       228                  1.8051
     385                     17                       419                  1.8653
     386                     19                       298                  1.9007
     387                     15                       260                  2.2126
     388                      4                       158                  2.3855
     389                      7                        34                  4.1618
     390                      3                       116                  2.3586
     391                      1                        95                  3.3280
     392                      1                       154                  3.1320
     393                      0                       177                  2.1804
     394                      0                        27                  4.7245
     395                     10                        17                  4.2534
     396                     26                       255                  1.9114
     397                     21                       276                  1.9717
     398                     27                       218                  1.6792
     399                     33                       269                  2.3802
     400                     28                       280                  2.7326
     401                      5                       405                  2.1112
     402                      7                       361                  2.3183
     403                     17                       370                  2.1512
     404                     47                       266                  2.3084
     405                     24                       107                  2.4774
     406                     22                        89                  2.9279
     407                     17                       136                  3.2932
     408                     52                       158                  2.5459
     409                     48                       354                  2.1923
     410                     49                       378                  2.2139
     411                     48                       229                  2.7982
     412                     52                       250                  2.6244
     413                     19                       136                  2.9178
     414                     45                       216                  2.7847
     415                     46                       181                  2.7417
     416                     51                       143                  2.2409
     417                     47                       350                  2.0788
     418                     37                       245                  2.7639
     419                     47                       395                  2.5008
     420                     54                       461                  2.0694
     421                     54                       400                  2.2839
     422                     55                       566                  2.2070
     423                     31                       222                  2.7262
     424                     32                       312                  2.5541
     425                     42                       265                  2.5503
     426                     41                       318                  2.3800
     427                      5                       336                  2.0513
     428                      1                       196                  2.4153
     429                      0                        32                  3.8765
     430                     10                       199                  2.1817
     431                     35                       363                  2.5675
     432                     36                       444                  2.3329
     433                      0                       276                  2.6717
     434                      2                        39                  3.5660
     435                      0                       114                  3.0288
     436                      0                       253                  1.8630
     437                      0                       304                  2.7191
     438                      0                       272                  2.4539
     439                      0                       179                  2.9183
     440                      0                       248                  2.2691
     441                      0                       279                  2.5881
     442                      0                       305                  2.4706
     443                      0                       283                  2.0884
     444                      0                       310                  2.6885
     445                      0                       257                  2.2256
     446                      0                       408                  2.3062
     447                      0                       501                  1.9434
     448                      0                       446                  2.5799
     449                      0                       384                  2.5097
     450                      0                       372                  2.2808
     451                      0                       403                  2.1257
     452                      0                       373                  2.2572
     453                      0                       426                  2.0949
     454                      0                       190                  2.6358
     455                      0                       415                  2.3591
     456                      0                       269                  2.8311
     457                      0                       513                  2.1055
     458                      0                       379                  2.1789
     459                      0                       495                  2.3082
     460                      0                       443                  2.2300
     461                      0                       410                  2.0594
     462                      0                       458                  2.4658
     463                      0                       571                  2.2773
     464                      0                       609                  2.1710
     465                      0                       333                  2.6768
     466                      0                       387                  2.3237
     467                      0                       309                  2.3149
     468                      0                       558                  2.0454
     469                      0                       549                  2.1624
     470                      0                       454                  2.0469
     471                      0                       188                  2.4842
     472                      0                       479                  2.1037
     473                      0                       582                  2.4002
     474                      0                       436                  2.3196
     475                      0                       426                  2.5379
     476                      0                       410                  2.2411
     477                      0                       357                  2.6081
     478                      0                       380                  2.7385
     479                      0                       360                  2.3438
     480                      0                       323                  2.2200
     481                      0                       296                  2.0074
     482                      0                       203                  2.5722
     483                      0                       139                  2.6475
     484                      0                       400                  2.1887
     485                      1                       542                  2.3816
     486                      2                       495                  2.0798
     487                      0                       505                  2.2904
     488                      0                       507                  2.1467
     489                      0                       307                  2.7403
     490                      0                       482                  2.3945
     491                      0                       412                  2.5214
     492                      0                       318                  2.0716
     493                      0                       185                  2.4038
     494                      0                       111                  2.4604
     495                      0                        21                  4.3398
     496                      0                        88                  3.1460
     497                      0                       117                  2.5546
     498                      0                       105                  2.2832
     499                      0                        43                  2.8680
     500                      0                       191                  2.1294
