#Frame   Contacts_00010[native] Contacts_00010[nonnative] Contacts_00010[mindist]
      65                   4238                      2719                  1.8625
      66                   4656                      2713                  1.6402
      67                   4177                      2138                  2.0563
      68                   4036                      1941                  2.1503
      69                   4094                      2177                  1.7720
      70                   4302                      2028                  1.8678
      71                   4495                      2490                  1.7194
      72                   4313                      2367                  1.9247
      73                   4333                      2402                  1.6964
      74                   4179                      2061                  1.7814
      75                   3931                      2364                  1.8943
      76                   4074                      2380                  1.7612
      77                   3902                      1961                  1.7649
      78                   4247                      1836                  1.8215
      79                   4071                      1508                  1.8342
      80                   4337                      1724                  1.8100
      81                   4011                      2437                  1.8786
      82                   4243                      1846                  1.8107
      83                   4083                      2104                  1.9266
      84                   4108                      2502                  1.8457
      85                   3942                      1813                  1.8380
      86                   4399                      2043                  1.9784
      87                   4261                      1965                  1.7970
      88                   3854                      1984                  1.9156
      89                   4180                      1705                  1.9954
      90                   4316                      2184                  1.7064
      91                   4392                      2250                  1.7816
      92                   4494                      1922                  2.1262
      93                   4412                      1923                  1.8242
      94                   4123                      1834                  1.8400
      95                   4109                      2246                  1.7521
      96                   4488                      2090                  1.9518
      97                   4501                      1962                  1.8191
      98                   4516                      2144                  1.8964
      99                   4472                      2347                  1.7919
     100                   4574                      2101                  1.9538
     101                   4235                      1858                  1.9505
     102                   4211                      2027                  1.8858
     103                   4280                      1835                  1.8217
     104                   4099                      2336                  1.9078
     105                   4375                      2271                  1.7780
     106                   4707                      2341                  1.6976
     107                   4644                      2596                  1.7878
     108                   4294                      2514                  1.8808
     109                   4200                      2109                  1.8274
     110                   4369                      2521                  1.7564
     111                   4776                      2392                  1.8226
     112                   4424                      2394                  1.8809
     113                   3904                      1910                  1.8103
     114                   4340                      2095                  1.9757
     115                   4236                      2437                  2.0364
     116                   3814                      2052                  1.7754
     117                   3937                      2120                  1.8018
     118                   3695                      2547                  1.8438
     119                   3772                      2073                  1.8589
     120                   4088                      1981                  1.9021
     121                   3910                      2747                  1.7882
     122                   4063                      2595                  1.8216
     123                   4001                      2614                  1.8864
     124                   3855                      2120                  1.7761
     125                   3905                      1673                  1.8465
     126                   4124                      1970                  1.7160
     127                   4332                      2402                  1.7429
     128                   4303                      2110                  2.0697
     129                   4637                      2617                  2.1434
     130                   4324                      1912                  1.7724
     131                   4167                      2344                  1.6736
     132                   4810                      2071                  1.7974
     133                   4064                      2065                  1.8325
     134                   3945                      2252                  1.8396
     135                   3933                      2192                  1.6957
     136                   4155                      2288                  1.7617
     137                   4323                      2304                  1.9079
     138                   4098                      2267                  1.8057
     139                   4175                      1966                  1.7339
     140                   4021                      2350                  1.8014
     141                   4183                      2064                  1.6581
     142                   3870                      2196                  1.7049
     143                   4090                      2392                  1.7054
     144                   4109                      2048                  2.0210
     145                   4085                      2000                  1.6891
     146                   4050                      2336                  1.9419
     147                   3989                      2421                  1.6948
     148                   3854                      2161                  1.7781
     149                   4029                      2318                  1.7976
     150                   3961                      2318                  1.5984
     151                   4165                      2475                  1.6287
     152                   4013                      2412                  1.8298
     153                   4157                      2370                  1.5328
     154                   4371                      2514                  2.0293
     155                   4052                      2649                  1.9445
     156                   4075                      2335                  1.9964
     157                   3988                      2401                  1.8605
     158                   4234                      2694                  1.8289
     159                   4298                      2465                  2.1507
     160                   3960                      2540                  2.0268
     161                   4136                      2583                  1.7296
     162                   4119                      2260                  1.7501
     163                   3977                      2626                  1.9445
     164                   4137                      2350                  1.9863
     165                   4028                      2367                  1.7734
     166                   3959                      2404                  1.8340
     167                   3974                      1870                  1.8022
     168                   4001                      2204                  1.7265
     169                   3816                      2255                  1.7919
     170                   3937                      2663                  1.8105
     171                   3782                      2811                  1.8770
     172                   3819                      2518                  2.1157
     173                   3905                      2642                  1.9879
     174                   4002                      2463                  1.9844
     175                   4016                      2657                  1.9067
     176                   3997                      2227                  2.1439
     177                   4016                      2857                  1.9476
     178                   3407                      1956                  1.8476
     179                   3414                      2240                  1.7456
     180                   3347                      2298                  1.7679
     181                   3497                      1940                  1.6940
     182                   3258                      2224                  1.8994
     183                   3303                      1963                  1.7359
     184                   3154                      2701                  1.7687
     185                   3353                      2260                  1.8031
     186                   3483                      2284                  1.7500
     187                   3373                      2211                  1.7331
     188                   3282                      2127                  1.8735
     189                   3638                      2138                  1.9190
     190                   3567                      2326                  1.8266
     191                   3252                      2359                  1.7503
     192                   3077                      2295                  1.9478
     193                   3355                      2238                  1.7663
     194                   3615                      2207                  1.7365
     195                   3638                      1911                  1.8459
     196                   3526                      2178                  1.9129
     197                   3311                      1917                  1.9939
     198                   3283                      1951                  1.8233
     199                   3214                      2087                  1.8986
     200                   3151                      2126                  1.7811
     201                   2872                      1689                  1.7840
     202                   3078                      2375                  1.7068
     203                   2835                      2075                  1.8597
     204                   2839                      1970                  1.8930
     205                   2891                      2262                  1.9714
     206                   2789                      2270                  1.8175
     207                   2968                      2293                  1.6876
     208                   3137                      2033                  1.8617
     209                   3010                      2171                  1.9436
     210                   3060                      1527                  1.6797
     211                   3076                      1561                  1.9883
     212                   3133                      1958                  1.7521
     213                   3000                      1786                  1.7427
     214                   2864                      2127                  1.7883
     215                   2626                      1740                  1.8613
     216                   2956                      1815                  1.9541
     217                   2884                      2054                  1.9987
     218                   2898                      2235                  1.9673
     219                   2958                      2358                  1.6497
     220                   2885                      2019                  1.6813
     221                   2828                      2266                  1.6814
     222                   2615                      1933                  1.8759
     223                   2898                      1956                  1.6994
     224                   2578                      1870                  1.7186
     225                   2542                      2147                  1.9884
     226                   2820                      1898                  1.7621
     227                   2955                      1933                  1.7650
     228                   2710                      1863                  1.5211
     229                   2922                      1670                  2.0461
     230                   2839                      1897                  1.5196
     231                   2726                      2046                  1.5518
     232                   2426                      1932                  1.7991
     233                   2583                      1980                  1.8616
     234                   2653                      1992                  1.8015
     235                   2668                      1788                  1.7937
     236                   2457                      1720                  1.7627
     237                   2736                      2158                  1.8029
     238                   2606                      1846                  1.9285
     239                   2556                      2284                  1.6582
     240                   2669                      2045                  1.9719
     241                   2900                      2122                  1.7772
     242                   2765                      2115                  1.8096
     243                   3041                      2205                  2.0566
     244                   3025                      2242                  1.7713
     245                   3013                      2029                  2.1407
     246                   2683                      1602                  1.7061
     247                   2778                      1614                  1.8658
     248                   2712                      1662                  1.7573
     249                   2806                      2182                  1.7316
     250                   2700                      1864                  1.8526
     251                   2601                      2211                  2.0786
     252                   2774                      1958                  1.8452
     253                   2553                      1807                  1.7157
     254                   2600                      1899                  1.7076
     255                   2555                      1483                  1.7735
     256                   2589                      1396                  1.9865
     257                   2357                      1508                  2.2138
     258                   2209                      1418                  2.0007
     259                   1976                      1817                  1.8712
     260                   2445                      1751                  1.7960
     261                   2154                      1747                  1.6696
     262                   2423                      1949                  1.8225
     263                   2585                      1619                  1.6604
     264                   2101                      1668                  1.7517
     265                   2181                      1647                  1.8503
     266                   2377                      1758                  1.8659
     267                   2450                      1833                  1.8569
     268                   2344                      1811                  1.8028
     269                   2509                      1619                  1.6860
     270                   2203                      1871                  1.7719
     271                   2240                      1793                  1.7949
     272                   2496                      2177                  1.7673
     273                   2390                      1719                  1.8666
     274                   2348                      1942                  1.9890
     275                   2258                      2064                  2.0537
     276                   2241                      2178                  1.8574
     277                   2263                      2388                  2.0696
     278                   1953                      2072                  2.0311
     279                   2280                      1675                  1.8088
     280                   2206                      1726                  2.0069
     281                   2112                      1333                  1.8274
     282                   2158                      1504                  1.8986
     283                   2307                      1852                  1.8717
     284                   2235                      1670                  1.8560
     285                   2190                      1636                  1.6993
     286                   2481                      1386                  2.0431
     287                   2197                      1040                  1.9287
     288                   2081                      1446                  1.6554
     289                   2004                      1326                  2.1147
     290                   1793                      1058                  2.3027
     291                   1677                      1151                  2.2193
     292                   1661                      1402                  1.9799
     293                   1725                      1197                  2.0763
     294                   1506                      1363                  2.0228
     295                   1387                      1242                  1.9657
     296                   1010                      1089                  2.3349
     297                   1075                      1426                  2.0003
     298                    990                      1560                  2.0638
     299                    828                      1521                  1.9425
     300                    511                      1618                  1.9461
     301                    428                      1557                  2.0237
     302                    274                      1494                  1.7666
     303                    350                       751                  1.8612
     304                    298                      1225                  1.9550
     305                    246                       895                  2.0937
     306                    321                      1077                  2.0546
     307                    328                       772                  2.0133
     308                    247                       884                  2.3084
     309                    150                       811                  2.3260
     310                    173                       671                  1.7789
     311                    150                       701                  1.9610
     312                    203                       800                  2.1001
     313                    205                       731                  1.9644
     314                    172                       717                  1.9112
     315                     62                       545                  2.2463
     316                     97                       530                  2.3489
     317                     51                       473                  2.1594
     318                     83                       623                  2.0702
     319                     80                       605                  2.1693
     320                     73                       609                  2.4470
     321                     63                       394                  2.4023
     322                     84                       462                  2.6306
     323                     95                       644                  2.0422
     324                    138                       665                  1.9369
     325                    102                       680                  2.0715
     326                     99                       833                  2.1396
     327                    130                       694                  2.0037
     328                    138                       839                  1.9843
     329                    144                       805                  1.9060
     330                    141                       808                  2.1788
     331                    134                       857                  1.8452
     332                    140                       886                  2.0827
     333                    135                       835                  1.9551
     334                    121                       859                  2.0551
     335                    117                       675                  2.2565
     336                    188                       915                  2.1330
     337                    258                      1176                  1.8504
     338                    163                      1075                  2.2218
     339                    127                       899                  2.3672
     340                    112                       876                  2.3795
     341                    126                      1011                  2.3628
     342                    147                      1067                  1.8382
     343                    155                       911                  1.8943
     344                    156                      1095                  2.0526
     345                    108                       956                  2.0807
     346                    133                       968                  1.8148
     347                    162                      1096                  1.9444
     348                    159                      1244                  1.6509
     349                    143                      1231                  1.8063
     350                    112                      1096                  2.1982
     351                    144                      1134                  2.0364
     352                    127                      1255                  2.0696
     353                    137                      1385                  1.7919
     354                    159                      1283                  1.8872
     355                    148                      1207                  2.0581
     356                    154                      1154                  2.0114
     357                    143                      1094                  1.8896
     358                    145                      1166                  2.0189
     359                     82                       776                  2.3959
     360                     64                       538                  2.1815
     361                     27                       300                  3.2473
     362                     28                       469                  2.6328
     363                     58                       549                  2.1027
     364                     25                       399                  2.0311
     365                     27                        58                  4.7416
     366                      5                       137                  2.8968
     367                      2                       119                  4.3730
     368                     82                       558                  2.5059
     369                     53                       493                  2.5316
     370                     74                       615                  2.4421
     371                     42                       593                  2.4897
     372                     34                       327                  2.8952
     373                     22                       231                  3.8960
     374                      0                       192                  4.1135
     375                      0                       490                  2.8022
     376                      0                       601                  2.6053
     377                      9                       689                  2.9804
     378                     16                       799                  2.3633
     379                     16                       486                  2.3047
     380                     12                       329                  2.0146
     381                     37                       832                  2.3652
     382                     24                       737                  1.7955
     383                     32                       463                  1.7179
     384                     60                       469                  1.8051
     385                     62                       772                  1.8653
     386                     64                       571                  1.9007
     387                     38                       596                  2.2126
     388                     22                       401                  2.3855
     389                     24                       136                  4.1618
     390                     25                       347                  2.3586
     391                     10                       276                  3.3280
     392                      4                       374                  3.1320
     393                      4                       404                  2.1804
     394                      0                       122                  4.7245
     395                     28                        98                  4.2534
     396                     87                       513                  1.9114
     397                     71                       617                  1.9717
     398                     85                       468                  1.6792
     399                     84                       548                  2.3802
     400                     77                       574                  2.7326
     401                     23                       803                  2.1112
     402                     31                       731                  2.3183
     403                     60                       710                  2.1512
     404                    107                       567                  2.3084
     405                     64                       228                  2.4774
     406                     50                       238                  2.9279
     407                     44                       345                  3.2932
     408                    125                       368                  2.5459
     409                     99                       696                  2.1923
     410                    111                       725                  2.2139
     411                    103                       527                  2.7982
     412                    114                       545                  2.6244
     413                     55                       357                  2.9178
     414                    112                       464                  2.7847
     415                     89                       407                  2.7417
     416                    124                       310                  2.2409
     417                    114                       688                  2.0788
     418                     78                       488                  2.7639
     419                    113                       768                  2.5008
     420                    132                       921                  2.0694
     421                    159                       835                  2.2839
     422                    128                      1148                  2.2070
     423                     90                       460                  2.7262
     424                     85                       612                  2.5541
     425                    103                       581                  2.5503
     426                    101                       639                  2.3800
     427                     31                       772                  2.0513
     428                     14                       441                  2.4153
     429                      2                       107                  3.8765
     430                     45                       472                  2.1817
     431                     91                       796                  2.5675
     432                     93                       887                  2.3329
     433                      3                       625                  2.6717
     434                     16                       131                  3.5660
     435                      1                       262                  3.0288
     436                      2                       477                  1.8630
     437                      0                       530                  2.7191
     438                      0                       452                  2.4539
     439                      0                       361                  2.9183
     440                      0                       416                  2.2691
     441                      0                       539                  2.5881
     442                      0                       574                  2.4706
     443                      0                       549                  2.0884
     444                      0                       611                  2.6885
     445                      0                       466                  2.2256
     446                      0                       791                  2.3062
     447                      0                       934                  1.9434
     448                      0                       910                  2.5799
     449                      0                       672                  2.5097
     450                      0                       701                  2.2808
     451                      0                       662                  2.1257
     452                      0                       664                  2.2572
     453                      0                       721                  2.0949
     454                      0                       438                  2.6358
     455                      0                       794                  2.3591
     456                      0                       568                  2.8311
     457                      0                       924                  2.1055
     458                      0                       746                  2.1789
     459                      0                       881                  2.3082
     460                      0                       802                  2.2300
     461                      0                       782                  2.0594
     462                      0                       837                  2.4658
     463                      0                      1024                  2.2773
     464                      0                      1093                  2.1710
     465                      0                       625                  2.6768
     466                      0                       769                  2.3237
     467                      0                       567                  2.3149
     468                      0                       969                  2.0454
     469                      1                      1039                  2.1624
     470                      0                       815                  2.0469
     471                      0                       418                  2.4842
     472                      0                       856                  2.1037
     473                      4                      1059                  2.4002
     474                      0                       805                  2.3196
     475                      1                       830                  2.5379
     476                      0                       789                  2.2411
     477                      1                       624                  2.6081
     478                     11                       645                  2.7385
     479                      1                       619                  2.3438
     480                      5                       598                  2.2200
     481                      0                       503                  2.0074
     482                      0                       387                  2.5722
     483                      0                       254                  2.6475
     484                      7                       733                  2.1887
     485                     13                       895                  2.3816
     486                     22                       838                  2.0798
     487                     21                       854                  2.2904
     488                     13                       923                  2.1467
     489                      9                       653                  2.7403
     490                     16                       808                  2.3945
     491                      6                       696                  2.5214
     492                      0                       585                  2.0716
     493                      0                       333                  2.4038
     494                      0                       198                  2.4604
     495                      0                        60                  4.3398
     496                      0                       185                  3.1460
     497                      0                       215                  2.5546
     498                      0                       223                  2.2832
     499                      0                        90                  2.8680
     500                      0                       324                  2.1294
