#Frame   Contacts_00007[native] Contacts_00007[nonnative] Contacts_00007[mindist]
     100                    492                       666                  1.9538
     101                    435                       573                  1.9505
     102                    416                       593                  1.8858
     103                    441                       543                  1.8217
     104                    355                       648                  1.9078
     105                    498                       585                  1.7780
     106                    522                       653                  1.6976
     107                    529                       632                  1.7878
     108                    435                       636                  1.8808
     109                    427                       623                  1.8274
     110                    447                       676                  1.7564
     111                    506                       680                  1.8226
     112                    454                       671                  1.8809
     113                    361                       474                  1.8103
     114                    440                       585                  1.9757
     115                    426                       589                  2.0364
     116                    344                       477                  1.7754
     117                    381                       551                  1.8018
     118                    314                       618                  1.8438
     119                    338                       490                  1.8589
     120                    397                       507                  1.9021
     121                    380                       657                  1.7882
     122                    396                       659                  1.8216
     123                    401                       659                  1.8864
     124                    385                       513                  1.7761
     125                    371                       510                  1.8465
     126                    378                       571                  1.7160
     127                    410                       589                  1.7429
     128                    430                       474                  2.0697
     129                    439                       671                  2.1434
     130                    394                       528                  1.7724
     131                    402                       614                  1.6736
     132                    511                       571                  1.7974
     133                    452                       490                  1.8325
     134                    399                       551                  1.8396
     135                    399                       515                  1.6957
     136                    438                       564                  1.7617
     137                    488                       528                  1.9079
     138                    505                       528                  1.8057
     139                    468                       493                  1.7339
     140                    448                       541                  1.8014
     141                    501                       510                  1.6581
     142                    406                       541                  1.7049
     143                    450                       580                  1.7054
     144                    492                       490                  2.0210
     145                    453                       516                  1.6891
     146                    409                       587                  1.9419
     147                    432                       558                  1.6948
     148                    382                       560                  1.7781
     149                    443                       543                  1.7976
     150                    442                       547                  1.5984
     151                    487                       599                  1.6287
     152                    407                       585                  1.8298
     153                    442                       581                  1.5328
     154                    469                       641                  2.0293
     155                    476                       611                  1.9445
     156                    405                       517                  1.9964
     157                    427                       615                  1.8605
     158                    465                       615                  1.8289
     159                    429                       577                  2.1507
     160                    407                       596                  2.0268
     161                    469                       640                  1.7296
     162                    428                       549                  1.7501
     163                    448                       607                  1.9445
     164                    470                       564                  1.9863
     165                    402                       611                  1.7734
     166                    394                       584                  1.8340
     167                    354                       487                  1.8022
     168                    402                       541                  1.7265
     169                    378                       503                  1.7919
     170                    417                       585                  1.8105
     171                    340                       697                  1.8770
     172                    382                       604                  2.1157
     173                    435                       583                  1.9879
     174                    406                       559                  1.9844
     175                    414                       607                  1.9067
     176                    426                       502                  2.1439
     177                    407                       643                  1.9476
     178                    337                       396                  1.8476
     179                    329                       529                  1.7456
     180                    296                       470                  1.7679
     181                    363                       453                  1.6940
     182                    302                       584                  1.8994
     183                    328                       414                  1.7359
     184                    247                       613                  1.7687
     185                    333                       531                  1.8031
     186                    311                       556                  1.7500
     187                    327                       546                  1.7331
     188                    303                       534                  1.8735
     189                    380                       509                  1.9190
     190                    309                       542                  1.8266
     191                    316                       533                  1.7503
     192                    266                       524                  1.9478
     193                    309                       476                  1.7663
     194                    356                       480                  1.7365
     195                    361                       420                  1.8459
     196                    364                       458                  1.9129
     197                    306                       427                  1.9939
     198                    373                       394                  1.8233
     199                    309                       459                  1.8986
     200                    316                       460                  1.7811
     201                    264                       407                  1.7840
     202                    298                       535                  1.7068
     203                    297                       469                  1.8597
     204                    243                       500                  1.8930
     205                    305                       493                  1.9714
     206                    276                       507                  1.8175
     207                    277                       527                  1.6876
     208                    275                       509                  1.8617
     209                    264                       530                  1.9436
     210                    293                       402                  1.6797
     211                    281                       388                  1.9883
     212                    316                       446                  1.7521
     213                    322                       442                  1.7427
     214                    266                       526                  1.7883
     215                    270                       352                  1.8613
     216                    262                       472                  1.9541
     217                    287                       500                  1.9987
     218                    261                       495                  1.9673
     219                    303                       551                  1.6497
     220                    319                       467                  1.6813
     221                    254                       498                  1.6814
     222                    254                       397                  1.8759
     223                    278                       466                  1.6994
     224                    255                       423                  1.7186
     225                    233                       497                  1.9884
     226                    255                       450                  1.7621
     227                    310                       464                  1.7650
     228                    294                       376                  1.5211
     229                    318                       364                  2.0461
     230                    313                       425                  1.5196
     231                    268                       464                  1.5518
     232                    249                       452                  1.7991
     233                    232                       474                  1.8616
     234                    267                       477                  1.8015
     235                    255                       408                  1.7937
     236                    200                       396                  1.7627
     237                    250                       518                  1.8029
     238                    217                       458                  1.9285
     239                    234                       537                  1.6582
     240                    254                       468                  1.9719
     241                    278                       466                  1.7772
     242                    263                       476                  1.8096
     243                    338                       485                  2.0566
     244                    271                       501                  1.7713
     245                    308                       462                  2.1407
     246                    261                       336                  1.7061
     247                    249                       337                  1.8658
     248                    271                       375                  1.7573
     249                    274                       466                  1.7316
     250                    278                       366                  1.8526
     251                    235                       460                  2.0786
     252                    292                       387                  1.8452
     253                    250                       386                  1.7157
     254                    271                       379                  1.7076
     255                    243                       311                  1.7735
     256                    284                       295                  1.9865
     257                    235                       338                  2.2138
     258                    213                       322                  2.0007
     259                    153                       394                  1.8712
     260                    239                       437                  1.7960
     261                    195                       368                  1.6696
     262                    254                       412                  1.8225
     263                    280                       331                  1.6604
     264                    173                       392                  1.7517
     265                    189                       342                  1.8503
     266                    239                       386                  1.8659
     267                    221                       454                  1.8569
     268                    218                       424                  1.8028
     269                    280                       367                  1.6860
     270                    199                       365                  1.7719
     271                    230                       405                  1.7949
     272                    225                       509                  1.7673
     273                    252                       342                  1.8666
     274                    221                       435                  1.9890
     275                    241                       454                  2.0537
     276                    241                       488                  1.8574
     277                    236                       473                  2.0696
     278                    181                       412                  2.0311
     279                    267                       319                  1.8088
     280                    246                       321                  2.0069
     281                    248                       258                  1.8274
     282                    205                       256                  1.8986
     283                    214                       387                  1.8717
     284                    182                       358                  1.8560
     285                    206                       335                  1.6993
     286                    261                       308                  2.0431
     287                    178                       230                  1.9287
     288                    137                       319                  1.6554
     289                    170                       226                  2.1147
     290                    159                       227                  2.3027
     291                    132                       217                  2.2193
     292                    113                       287                  1.9799
     293                    130                       209                  2.0763
     294                     91                       265                  2.0228
     295                     97                       200                  1.9657
     296                     54                       221                  2.3349
     297                     64                       285                  2.0003
     298                     49                       266                  2.0638
     299                     37                       246                  1.9425
     300                     21                       297                  1.9461
     301                      4                       269                  2.0237
     302                      8                       244                  1.7666
     303                      2                       132                  1.8612
     304                      0                       198                  1.9550
     305                      1                       174                  2.0937
     306                      9                       216                  2.0546
     307                     11                       159                  2.0133
     308                      2                       129                  2.3084
     309                      2                       129                  2.3260
     310                      1                        96                  1.7789
     311                      2                       160                  1.9610
     312                      2                       173                  2.1001
     313                      0                       156                  1.9644
     314                      0                       174                  1.9112
     315                      0                       102                  2.2463
     316                      0                        85                  2.3489
     317                      0                        98                  2.1594
     318                      1                       124                  2.0702
     319                      1                       131                  2.1693
     320                      1                        96                  2.4470
     321                      0                        57                  2.4023
     322                      0                        75                  2.6306
     323                      0                       126                  2.0422
     324                      0                       156                  1.9369
     325                      0                       164                  2.0715
     326                      1                       203                  2.1396
     327                      2                       126                  2.0037
     328                      3                       176                  1.9843
     329                      2                       161                  1.9060
     330                      2                       168                  2.1788
     331                      4                       150                  1.8452
     332                      2                       160                  2.0827
     333                      1                       153                  1.9551
     334                      0                       195                  2.0551
     335                      0                       121                  2.2565
     336                      0                       143                  2.1330
     337                      3                       206                  1.8504
     338                      2                       185                  2.2218
     339                      1                       128                  2.3672
     340                      0                       138                  2.3795
     341                      1                       174                  2.3628
     342                      2                       190                  1.8382
     343                      3                       168                  1.8943
     344                      1                       204                  2.0526
     345                      2                       167                  2.0807
     346                      2                       176                  1.8148
     347                      2                       201                  1.9444
     348                      2                       203                  1.6509
     349                      3                       219                  1.8063
     350                      0                       176                  2.1982
     351                      0                       192                  2.0364
     352                      1                       228                  2.0696
     353                      2                       267                  1.7919
     354                      4                       272                  1.8872
     355                      0                       217                  2.0581
     356                      3                       203                  2.0114
     357                      2                       183                  1.8896
     358                      2                       201                  2.0189
     359                      0                        87                  2.3959
     360                      0                        65                  2.1815
     361                      0                        13                  3.2473
     362                      0                        68                  2.6328
     363                      0                        80                  2.1027
     364                      0                        63                  2.0311
     365                      0                         0                  4.7416
     366                      0                        15                  2.8968
     367                      0                         1                  4.3730
     368                      0                        71                  2.5059
     369                      0                        82                  2.5316
     370                      0                        63                  2.4421
     371                      0                        92                  2.4897
     372                      0                        17                  2.8952
     373                      0                         3                  3.8960
     374                      0                         2                  4.1135
     375                      0                        44                  2.8022
     376                      0                        57                  2.6053
     377                      0                        53                  2.9804
     378                      0                       102                  2.3633
     379                      0                        54                  2.3047
     380                      0                        59                  2.0146
     381                      0                       112                  2.3652
     382                      0                       108                  1.7955
     383                      1                        75                  1.7179
     384                      1                        74                  1.8051
     385                      1                       126                  1.8653
     386                      1                        82                  1.9007
     387                      1                        65                  2.2126
     388                      0                        27                  2.3855
     389                      1                         2                  4.1618
     390                      0                        19                  2.3586
     391                      0                        16                  3.3280
     392                      0                        23                  3.1320
     393                      0                        29                  2.1804
     394                      0                         0                  4.7245
     395                      0                         1                  4.2534
     396                      3                        76                  1.9114
     397                      3                        69                  1.9717
     398                      3                        65                  1.6792
     399                      2                        72                  2.3802
     400                      3                        57                  2.7326
     401                      0                       102                  2.1112
     402                      0                        74                  2.3183
     403                      1                       110                  2.1512
     404                      9                        72                  2.3084
     405                      1                        30                  2.4774
     406                      0                        17                  2.9279
     407                      0                        29                  3.2932
     408                     12                        34                  2.5459
     409                     10                        98                  2.1923
     410                      9                       101                  2.2139
     411                      9                        57                  2.7982
     412                     13                        63                  2.6244
     413                      0                        22                  2.9178
     414                      6                        40                  2.7847
     415                      7                        38                  2.7417
     416                     11                        31                  2.2409
     417                      9                        90                  2.0788
     418                      2                        46                  2.7639
     419                      7                       104                  2.5008
     420                     11                       110                  2.0694
     421                     13                       107                  2.2839
     422                     13                       147                  2.2070
     423                      2                        48                  2.7262
     424                      1                        78                  2.5541
     425                      8                        57                  2.5503
     426                      5                        90                  2.3800
     427                      0                        71                  2.0513
     428                      0                        59                  2.4153
     429                      0                         3                  3.8765
     430                      0                        47                  2.1817
     431                      2                        93                  2.5675
     432                      3                       116                  2.3329
     433                      0                        46                  2.6717
     434                      0                         4                  3.5660
     435                      0                        24                  3.0288
     436                      0                        73                  1.8630
     437                      0                        75                  2.7191
     438                      0                        82                  2.4539
     439                      0                        25                  2.9183
     440                      0                        81                  2.2691
     441                      0                        68                  2.5881
     442                      0                        94                  2.4706
     443                      0                        73                  2.0884
     444                      0                        62                  2.6885
     445                      0                        69                  2.2256
     446                      0                       105                  2.3062
     447                      0                       134                  1.9434
     448                      0                        88                  2.5799
     449                      0                        98                  2.5097
     450                      0                       107                  2.2808
     451                      0                       139                  2.1257
     452                      0                       116                  2.2572
     453                      0                       129                  2.0949
     454                      0                        41                  2.6358
     455                      0                       115                  2.3591
     456                      0                        57                  2.8311
     457                      0                       158                  2.1055
     458                      0                        87                  2.1789
     459                      0                       135                  2.3082
     460                      0                       128                  2.2300
     461                      0                       119                  2.0594
     462                      0                       136                  2.4658
     463                      0                       163                  2.2773
     464                      0                       188                  2.1710
     465                      0                        80                  2.6768
     466                      0                        87                  2.3237
     467                      0                        71                  2.3149
     468                      0                       163                  2.0454
     469                      0                       128                  2.1624
     470                      0                       122                  2.0469
     471                      0                        43                  2.4842
     472                      0                       138                  2.1037
     473                      0                       138                  2.4002
     474                      0                       111                  2.3196
     475                      0                        99                  2.5379
     476                      0                       101                  2.2411
     477                      0                       104                  2.6081
     478                      0                       115                  2.7385
     479                      0                       118                  2.3438
     480                      0                       107                  2.2200
     481                      0                       104                  2.0074
     482                      0                        67                  2.5722
     483                      0                        38                  2.6475
     484                      0                       109                  2.1887
     485                      0                       176                  2.3816
     486                      0                       181                  2.0798
     487                      0                       173                  2.2904
     488                      0                       158                  2.1467
     489                      0                        80                  2.7403
     490                      0                       167                  2.3945
     491                      0                       121                  2.5214
     492                      0                        97                  2.0716
     493                      0                        54                  2.4038
     494                      0                        32                  2.4604
     495                      0                         2                  4.3398
     496                      0                        17                  3.1460
     497                      0                        33                  2.5546
     498                      0                        31                  2.2832
     499                      0                        13                  2.8680
     500                      0                        50                  2.1294
